feedback_id,feedback_text,sentiment_label,department,feedback_source,rating_score,intern_experience,program_duration,would_recommend,timestamp
FB_03950,My time here was frustrating and largely unproductive. I felt excluded from important meetings where my input could have helped. My time here was wasted on tasks that contributed nothing to my growth.,negative,Product,mid_term_review,3.1,second_internship,2 months,False,2024-10-26 02:35:51
FB_00461,I could not have asked for a better internship. My contributions were recognized and celebrated by the entire team. I built friendships here that I know will last a lifetime.,positive,Design,exit_interview,9.5,third_or_more,1 month,True,2023-01-10 01:04:33
FB_01068,The internship exceeded all my expectations. I was treated with respect and my ideas were taken seriously. I ended the program feeling energized and excited about my career.,positive,HR,intern_survey,8.7,first_internship,3 months,True,2023-10-23 07:21:01
FB_00088,This was the best internship I have ever had. I was encouraged to take initiative and think creatively. I encourage everyone to apply — you will not regret it.,positive,Marketing,exit_interview,7.4,second_internship,2 months,True,2024-08-25 11:58:32
FB_00283,This program gave me exactly the skills I needed. My mentor was incredibly supportive and always available to answer questions. I am a better professional because of what I learned here.,positive,Design,exit_interview,7.3,first_internship,2 months,True,2023-07-07 03:59:04
FB_02999,"My internship here was deeply disappointing. I received no feedback until the very end, which was too late. I would have gained more from an online course than from this program.",negative,Product,online_form,1.3,first_internship,2 months,False,2024-10-15 18:10:14
FB_01314,This experience has shaped my career goals significantly. The projects I worked on were real and made a tangible difference. My career trajectory changed positively because of this internship.,positive,Finance,online_form,7.9,first_internship,1 month,True,2023-08-05 18:39:39
FB_01408,"I absolutely loved my time at this company. I was given ownership of my work, which boosted my confidence enormously. This company clearly values its interns and it makes a huge difference.",positive,Sales,exit_interview,9.2,first_internship,2 months,True,2023-12-11 09:33:14
FB_03795,I felt like a burden rather than a valued team member here. Management seemed unaware of what interns were supposed to be doing. I expected mentorship and received neglect instead.,negative,Marketing,online_form,2.5,first_internship,2 months,False,2023-07-31 02:01:42
FB_02113,The internship was poorly run from the very first day. My suggestions were repeatedly dismissed without consideration. Future interns deserve much better than what I experienced here.,negative,Design,exit_interview,3.3,third_or_more,1 month,False,2023-10-31 00:48:08
FB_00860,This experience has shaped my career goals significantly. Regular one-on-ones with my manager kept me on track and motivated. The skills I developed here will benefit me for years to come.,positive,Design,exit_interview,8.8,second_internship,2 months,True,2023-11-21 22:15:17
FB_00534,The internship was challenging in the best possible way. The culture of continuous learning here is truly inspiring. My career trajectory changed positively because of this internship.,positive,Design,exit_interview,8.2,third_or_more,6 months,True,2023-05-19 19:34:29
FB_03510,"Expectations were unclear and feedback was almost nonexistent. Resources and tools were outdated, making it hard to do quality work. This experience taught me what to avoid in future workplaces.",negative,Design,online_form,1.3,third_or_more,6 months,False,2024-02-13 23:55:18
FB_03784,"Unfortunately, this internship fell far short of expectations. There was no structured learning plan or development program. Future interns deserve much better than what I experienced here.",negative,Design,exit_interview,3.9,third_or_more,1 month,False,2024-10-05 23:42:14
FB_01420,This experience has shaped my career goals significantly. I was treated with respect and my ideas were taken seriously. The experience was worth every early morning and late evening.,positive,Marketing,exit_interview,9.7,second_internship,2 months,True,2023-12-29 14:33:04
FB_03396,"Looking back, I regret choosing this internship program. I was expected to work overtime without any acknowledgment or compensation. I would have gained more from an online course than from this program.",negative,HR,mid_term_review,2.5,second_internship,1 month,False,2024-08-11 22:05:30
FB_03169,My experience here was isolating and professionally unfulfilling. My suggestions were repeatedly dismissed without consideration. Future interns deserve much better than what I experienced here.,negative,Engineering,exit_interview,3.2,first_internship,3 months,False,2024-06-02 05:49:26
FB_02801,I expected structured learning but found disorganized chaos. I felt micromanaged to a degree that stifled my creativity and growth. The organization was not ready to host interns and it showed.,negative,Research,exit_interview,1.3,first_internship,6 months,False,2024-08-04 10:11:59
FB_03372,My experience here was isolating and professionally unfulfilling. I was expected to work overtime without any acknowledgment or compensation. I would have gained more from an online course than from this program.,negative,HR,intern_survey,1.7,third_or_more,2 months,False,2023-10-28 16:29:20
FB_03939,"I had very high hopes for this program, but they were not met. My suggestions were repeatedly dismissed without consideration. I sincerely hope improvements are made for future cohorts.",negative,Engineering,mid_term_review,1.7,first_internship,2 months,False,2024-07-20 12:56:54
